City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Urumqi,CN,2023-01-14 01:38:48,43.801,87.6005,-13.85,84,0,2.24
296,Marsa Matruh,EG,2023-01-14 01:38:48,31.3525,27.2453,52.0,87,40,11.5
297,Severo-Kurilsk,RU,2023-01-14 01:38:49,50.6789,156.125,21.42,69,77,25.26
298,Tefe,BR,2023-01-14 01:37:29,-3.3542,-64.7114,74.35,91,100,2.1
299,Whitehorse,CA,2023-01-14 01:38:49,60.7161,-135.0538,12.09,83,75,3.44
300,Tres Passos,BR,2023-01-14 01:38:50,-27.4556,-53.9319,67.48,83,98,2.95
301,Yaring,TH,2023-01-14 01:38:50,6.8662,101.3689,78.73,84,83,3.22
302,Harper,LR,2023-01-14 01:38:51,4.375,-7.7169,78.85,80,100,5.03
303,Yulara,AU,2023-01-14 01:38:51,-25.2406,130.9889,94.46,24,0,6.55
304,Vila Velha,BR,2023-01-14 01:38:52,-20.3297,-40.2925,78.75,86,75,10.36
305,Juneau,US,2023-01-14 01:36:27,58.3019,-134.4197,37.09,100,75,5.75
306,Washougal,US,2023-01-14 01:38:53,45.5826,-122.3534,54.03,94,100,9.22
307,Klaksvik,FO,2023-01-14 01:38:53,62.2266,-6.589,32.92,70,100,22.37
308,Awbari,LY,2023-01-14 01:38:54,26.5921,12.7805,49.05,50,1,4.79
309,Ambulu,ID,2023-01-14 01:38:54,-8.345,113.6058,82.89,71,37,4.43
310,Baldone,LV,2023-01-14 01:38:55,56.7428,24.3944,42.71,96,100,9.82
311,Adrar,MR,2023-01-14 01:38:55,20.5022,-10.0711,60.49,20,0,10.65
312,Upata,VE,2023-01-14 01:39:56,8.0086,-62.3989,68.09,97,89,3.44
313,Zeya,RU,2023-01-14 01:39:56,53.75,127.2667,-18.98,77,8,1.97
314,Puerto Del Rosario,ES,2023-01-14 01:39:57,28.5004,-13.8627,67.75,83,75,13.8
315,Casino,AU,2023-01-14 01:39:58,-28.8667,153.05,74.79,38,79,7.81
316,Sawakin,SD,2023-01-14 01:39:58,19.1059,37.3321,71.85,75,100,12.17
317,Payo,ID,2023-01-14 01:39:59,-3.7508,103.6372,79.95,81,100,1.1
318,Deputatskiy,RU,2023-01-14 01:39:59,69.3,139.9,-37.77,97,100,3.91
319,Kyaikkami,MM,2023-01-14 01:39:59,16.08,97.5675,71.83,80,0,6.6
320,Bambous Virieux,MU,2023-01-14 01:40:00,-20.3428,57.7575,77.25,78,40,9.22
321,Nelson Bay,AU,2023-01-14 01:40:01,-32.7167,152.15,77.05,85,99,7.0
322,Henties Bay,NA,2023-01-14 01:40:01,-22.116,14.2845,64.94,85,97,6.26
323,Qaqortoq,GL,2023-01-14 01:40:02,60.7167,-46.0333,8.19,78,100,10.54
324,Amahai,ID,2023-01-14 01:40:02,-3.3333,128.9167,85.24,65,87,3.89
325,Lianran,CN,2023-01-14 01:40:03,24.9227,102.485,46.94,52,0,3.04
326,Gat,IL,2023-01-14 01:39:01,31.61,34.7642,56.39,100,8,9.15
327,Puerto Lempira,HN,2023-01-14 01:40:04,15.2667,-83.7667,74.97,82,100,10.87
328,Maragogi,BR,2023-01-14 01:40:05,-9.0122,-35.2225,78.17,80,34,9.35
329,Nome,US,2023-01-14 01:35:59,64.5011,-165.4064,-4.85,99,0,0.0
330,Muisne,EC,2023-01-14 01:40:06,0.6,-80.0333,76.55,84,100,7.81
331,Beringovskiy,RU,2023-01-14 01:40:06,63.05,179.3167,-6.11,98,99,16.67
332,Rosarito,MX,2023-01-14 01:36:33,32.3333,-117.0333,61.41,70,100,4.27
333,Wodonga,AU,2023-01-14 01:40:07,-36.1167,146.8833,96.96,74,0,10.09
334,Nantucket,US,2023-01-14 01:37:51,41.2835,-70.0995,49.14,98,100,6.91
335,Pangoa,PE,2023-01-14 01:40:08,-12.1167,-73.0,69.84,98,100,2.53
336,Rovaniemi,FI,2023-01-14 01:40:08,66.5,25.7167,31.41,100,100,6.91
337,Ferrol,ES,2023-01-14 01:40:09,43.4832,-8.2369,59.27,83,100,18.84
338,Praia Da Vitoria,PT,2023-01-14 01:40:09,38.7333,-27.0667,64.65,82,75,27.72
339,Yayva,RU,2023-01-14 01:40:10,59.3303,57.2641,12.18,93,100,12.46
340,Mombetsu,JP,2023-01-14 01:40:10,44.3525,143.3525,26.62,100,75,9.22
341,Svetlaya,RU,2023-01-14 01:40:11,46.5389,138.3297,14.07,49,30,8.16
342,Berlevag,NO,2023-01-14 01:40:12,70.8578,29.0864,33.8,74,20,20.71
343,Pachmarhi,IN,2023-01-14 01:40:12,22.4667,78.4333,47.93,67,0,0.63
344,Yarada,IN,2023-01-14 01:40:13,17.65,83.2667,66.52,100,75,3.44
345,Santana Do Livramento,BR,2023-01-14 01:40:14,-30.8908,-55.5328,63.86,79,100,8.32
346,Khandbari,NP,2023-01-14 01:40:14,27.3747,87.2039,51.19,45,0,2.51
347,Newcastle,AU,2023-01-14 01:37:53,-32.9272,151.7765,79.99,68,75,17.27
348,Tubarao,BR,2023-01-14 01:40:15,-28.4667,-49.0069,70.5,99,100,1.63
349,Hirara,JP,2023-01-14 01:40:16,24.8,125.2833,76.86,83,40,18.41
350,Saint-Joseph,RE,2023-01-14 01:40:16,-21.3667,55.6167,73.78,77,86,8.79
351,Mahajanga,MG,2023-01-14 01:40:17,-15.7167,46.3167,77.02,94,40,3.44
352,Freetown,SL,2023-01-14 01:38:15,8.484,-13.2299,75.76,77,17,7.18
353,Pacific Grove,US,2023-01-14 01:40:17,36.6177,-121.9166,58.66,91,100,13.0
354,Serafimovich,RU,2023-01-14 01:40:18,49.5786,42.736,14.63,87,13,10.89
355,Tartu,EE,2023-01-14 01:37:32,58.3806,26.7251,37.65,88,100,11.5
356,Pozo Colorado,PY,2023-01-14 01:40:19,-23.4923,-58.7972,70.81,83,58,8.28
357,Isangel,VU,2023-01-14 01:40:19,-19.55,169.2667,86.11,66,29,4.61
358,Huilong,CN,2023-01-14 01:41:20,31.8111,121.655,47.93,91,100,17.94
359,Techiman,GH,2023-01-14 01:41:20,7.5862,-1.9414,71.73,38,31,2.35
360,Kibondo,TZ,2023-01-14 01:41:21,-3.5864,30.7203,56.86,96,100,2.19
361,Kavieng,PG,2023-01-14 01:41:21,-2.5744,150.7967,82.87,73,100,5.93
362,Borogontsy,RU,2023-01-14 01:41:23,62.6683,131.1683,-64.23,100,95,2.98
363,Najran,SA,2023-01-14 01:41:24,17.4924,44.1277,54.25,60,58,2.35
364,Kamloops,CA,2023-01-14 01:40:59,50.6665,-120.3192,44.58,80,75,13.8
365,Laguna,US,2023-01-14 01:41:25,38.421,-121.4238,56.05,93,100,12.66
366,Kiama,AU,2023-01-14 01:41:25,-34.6833,150.8667,78.58,69,100,8.99
367,Tolaga Bay,NZ,2023-01-14 01:41:26,-38.3667,178.3,66.54,57,7,10.74
368,Dingle,PH,2023-01-14 01:41:26,10.9995,122.6711,79.48,85,93,10.16
369,Sorland,NO,2023-01-14 01:41:27,67.667,12.6934,35.46,61,100,23.71
370,Chaska,US,2023-01-14 01:39:55,44.7894,-93.6022,19.69,85,100,5.75
371,Camacupa,AO,2023-01-14 01:41:28,-12.0167,17.4833,58.91,99,100,1.63
372,Ruteng,ID,2023-01-14 01:41:29,-8.6136,120.4721,72.57,70,99,1.54
373,Majene,ID,2023-01-14 01:41:30,-3.5403,118.9707,85.42,62,87,2.93
374,Gagra,GE,2023-01-14 01:41:31,43.3283,40.2239,34.72,52,0,6.17
375,Skjervoy,NO,2023-01-14 01:41:31,70.0311,20.9714,26.6,69,20,11.7
376,Norman Wells,CA,2023-01-14 01:38:55,65.282,-126.8329,-9.36,77,75,2.3
377,Talnakh,RU,2023-01-14 01:41:32,69.4865,88.3972,-37.08,86,14,6.55
378,Takaka,NZ,2023-01-14 01:41:33,-40.85,172.8,66.56,69,67,4.32
379,Vila,PT,2023-01-14 01:41:33,42.0304,-8.1588,43.68,94,100,5.06
380,La Asuncion,VE,2023-01-14 01:41:34,11.0333,-63.8628,76.73,88,49,12.66
381,Les Cayes,HT,2023-01-14 01:41:34,18.2,-73.75,73.26,85,1,2.84
382,Sai Buri,TH,2023-01-14 01:41:35,6.7013,101.6168,78.51,85,77,3.11
383,Lasa,IT,2023-01-14 01:41:35,46.6166,10.7002,38.28,90,43,5.26
384,Madimba,TZ,2023-01-14 01:41:36,-10.4,40.3333,77.31,86,100,7.29
385,Portland,US,2023-01-14 01:39:33,45.5234,-122.6762,53.35,93,100,9.22
386,Katangli,RU,2023-01-14 01:41:37,51.7102,143.2326,-14.64,85,15,12.93
387,Port Macquarie,AU,2023-01-14 01:41:37,-31.4333,152.9167,76.89,54,100,9.89
388,Pecos,US,2023-01-14 01:38:02,31.4229,-103.4932,57.31,28,0,8.05
389,Jambusar,IN,2023-01-14 01:41:38,22.05,72.8,55.31,43,5,7.31
390,Kirensk,RU,2023-01-14 01:41:38,57.7853,108.1119,1.92,93,100,9.98
391,Baracoa,CU,2023-01-14 01:41:39,20.3467,-74.4958,73.04,85,31,6.35
392,Kawalu,ID,2023-01-14 01:41:39,-7.3817,108.2082,81.46,60,69,3.76
393,Praia,CV,2023-01-14 01:41:40,14.9215,-23.5087,71.49,72,5,9.69
394,San Simon De La Laguna,MX,2023-01-14 01:41:40,19.3,-100.0833,50.76,63,53,3.78
395,Quatre Cocos,MU,2023-01-14 01:41:41,-20.2078,57.7625,77.11,75,25,10.78
396,Mogadishu,SO,2023-01-14 01:41:41,2.0371,45.3438,76.69,80,61,16.64
397,Barcelos,PT,2023-01-14 01:38:59,41.5388,-8.6151,55.54,84,100,5.82
398,Constantine,DZ,2023-01-14 01:41:42,36.365,6.6147,44.01,93,73,2.57
399,Drayton Valley,CA,2023-01-14 01:41:42,53.2168,-114.9854,19.56,94,100,1.88
400,Kwinana,AU,2023-01-14 01:37:04,-32.25,115.7667,72.18,36,0,15.55
401,Lata,PT,2023-01-14 01:42:44,40.1629,-8.3327,48.07,89,100,3.31
402,Bandraboua,YT,2023-01-14 01:42:44,-12.7044,45.1223,76.68,71,99,3.02
403,Ishigaki,JP,2023-01-14 01:42:45,24.3448,124.1572,75.33,88,75,9.22
404,Marshfield,US,2023-01-14 01:40:10,44.6689,-90.1718,21.15,79,100,4.61
405,Geraldton,AU,2023-01-14 01:42:45,-28.7667,114.6,82.81,39,0,24.16
406,Kapoeta,SS,2023-01-14 01:42:46,4.7717,33.5903,76.15,46,5,2.28
407,Petropavlovsk-Kamchatskiy,RU,2023-01-14 01:42:46,53.0452,158.6483,7.39,61,20,4.47
408,Eureka,US,2023-01-14 01:40:31,40.8021,-124.1637,55.2,94,100,3.0
409,Valparaiso,CL,2023-01-14 01:42:18,-33.0393,-71.6273,65.48,100,0,5.75
410,Wladyslawowo,PL,2023-01-14 01:42:47,54.7909,18.4009,45.48,77,100,19.69
411,Moron,AR,2023-01-14 01:42:48,-34.6534,-58.6198,78.55,25,0,4.68
412,Kearney,US,2023-01-14 01:42:48,40.6995,-99.0815,30.76,90,0,10.36
413,Sao Filipe,CV,2023-01-14 01:42:49,14.8961,-24.4956,72.9,67,1,4.76
414,Seoul,KR,2023-01-14 01:42:12,37.5683,126.9778,44.2,100,100,6.91
415,Meiringen,CH,2023-01-14 01:42:49,46.7268,8.184,41.05,81,20,4.61
416,Duminichi,RU,2023-01-14 01:42:50,53.9345,35.1099,20.12,95,99,8.41
417,Vkhodnoy,RU,2023-01-14 01:42:50,54.9518,73.1711,17.49,73,75,11.18
418,Champerico,GT,2023-01-14 01:42:51,14.3,-91.9167,79.79,73,6,2.62
419,Pitsunda,GE,2023-01-14 01:42:51,43.1592,40.3378,35.78,55,0,10.04
420,Raymond,US,2023-01-14 01:42:52,43.9015,-70.4703,42.15,94,100,5.99
421,Bayevo,RU,2023-01-14 01:42:52,53.2833,80.7667,7.72,87,100,18.97
422,Tumen,CN,2023-01-14 01:42:53,42.9661,129.8425,13.86,46,100,10.4
423,Segou,ML,2023-01-14 01:42:53,13.4317,-6.2157,69.15,14,3,8.95
424,Shenjiamen,CN,2023-01-14 01:42:54,29.9576,122.298,54.21,97,100,11.79
425,Ardatov,RU,2023-01-14 01:42:54,55.2421,43.097,16.68,94,100,12.93
426,Sompeta,IN,2023-01-14 01:42:55,18.9333,84.6,70.34,72,15,3.89
427,Port Augusta,AU,2023-01-14 01:42:56,-32.5,137.7667,106.45,12,40,14.03
428,Goure,NE,2023-01-14 01:42:56,13.9835,10.2704,57.97,19,100,10.2
429,Edson,CA,2023-01-14 01:42:57,53.5835,-116.4356,19.54,93,100,3.44
430,Takoradi,GH,2023-01-14 01:42:57,4.8845,-1.7554,78.39,81,49,4.61
431,Evensk,RU,2023-01-14 01:42:57,61.95,159.2333,8.19,83,100,14.81
432,Azul,AR,2023-01-14 01:42:58,-36.777,-59.8585,61.14,37,0,4.23
433,Vila Do Maio,CV,2023-01-14 01:42:58,15.1333,-23.2167,73.45,69,5,10.74
434,Pochutla,MX,2023-01-14 01:42:59,15.7432,-96.4661,78.82,74,0,3.42
435,Puerto Escondido,MX,2023-01-14 01:42:59,15.85,-97.0667,79.63,73,40,3.44
436,Bridgton,US,2023-01-14 01:43:00,44.0548,-70.7128,38.5,92,100,4.63
437,Manta,EC,2023-01-14 01:43:00,-0.95,-80.7333,78.58,78,100,6.91
438,Solnechnyy,RU,2023-01-14 01:43:01,50.7214,136.6319,-6.3,87,96,5.21
439,Luangwa,ZM,2023-01-14 01:43:01,-15.6167,30.4167,71.28,92,100,0.81
440,Ardakan,IR,2023-01-14 01:43:02,32.31,54.0175,31.01,37,1,1.97
441,Padang,ID,2023-01-14 01:43:03,-0.9492,100.3543,77.05,76,100,0.56
442,Bukachacha,RU,2023-01-14 01:43:03,52.9833,116.9167,-18.78,87,19,2.21
443,Vostok,RU,2023-01-14 01:43:04,46.4856,135.8833,-8.43,83,81,4.76
444,Gotsu,JP,2023-01-14 01:43:05,35.0,132.2167,55.26,93,100,9.6
445,San Cristobal,VE,2023-01-14 01:43:05,7.7669,-72.225,71.78,89,3,1.95
446,Chapais,CA,2023-01-14 01:43:06,49.7834,-74.8492,-2.42,88,11,8.3
447,Birao,CF,2023-01-14 01:43:06,10.2849,22.7882,64.96,26,5,7.09
448,Te Anau,NZ,2023-01-14 01:43:07,-45.4167,167.7167,72.77,46,11,2.82
449,Sobolevo,RU,2023-01-14 01:44:08,54.4299,31.8996,25.83,93,100,12.03
450,Tuskegee,US,2023-01-14 01:44:08,32.424,-85.6916,40.35,69,9,12.1
451,Mocuba,MZ,2023-01-14 01:44:09,-16.8392,36.9856,71.49,98,88,0.69
452,Belmonte,BR,2023-01-14 01:44:10,-15.8631,-38.8828,76.48,84,0,6.62
453,Adre,TD,2023-01-14 01:44:10,13.4667,22.2,59.74,21,33,12.53
454,Morant Bay,JM,2023-01-14 01:44:11,17.8815,-76.4093,78.42,83,20,3.29
455,Ust-Nera,RU,2023-01-14 01:44:11,64.5667,143.2,-33.2,99,100,3.94
456,Torata,PE,2023-01-14 01:44:12,-17.0769,-70.8433,59.32,56,0,2.01
457,Bontang,ID,2023-01-14 01:44:12,0.1333,117.5,81.88,76,100,2.48
458,Pangnirtung,CA,2023-01-14 01:44:13,66.1451,-65.7125,-27.04,100,100,2.24
459,Ikast,DK,2023-01-14 01:44:14,56.1388,9.1577,43.16,87,75,14.97
460,Omsukchan,RU,2023-01-14 01:44:15,62.5333,155.8,-23.1,93,100,7.87
461,Opuwo,NA,2023-01-14 01:41:37,-18.0607,13.84,66.4,56,24,7.7
462,Portree,GB,2023-01-14 01:44:15,57.4129,-6.1942,39.52,93,100,12.21
463,Yambio,SS,2023-01-14 01:44:16,4.5721,28.3955,68.77,46,4,2.21
464,Oktyabrskiy,RU,2023-01-14 01:44:17,54.4815,53.471,8.64,77,100,13.35
465,Grand-Santi,GF,2023-01-14 01:44:17,4.25,-54.3833,71.15,99,96,2.26
466,Jiaocheng,CN,2023-01-14 01:44:18,24.6774,116.1389,73.49,81,34,3.87
467,Suntar,RU,2023-01-14 01:44:18,62.1444,117.6319,-48.59,99,100,4.23
468,Mingaora,PK,2023-01-14 01:44:19,34.7758,72.3625,35.98,60,0,7.16
469,Stettler,CA,2023-01-14 01:44:20,52.3168,-112.7186,13.75,92,100,4.61
470,Zhengjiatun,CN,2023-01-14 01:44:21,43.5064,123.5064,6.39,37,86,15.66
471,Victor Harbor,AU,2023-01-14 01:44:21,-35.5667,138.6167,100.69,35,79,6.44
472,Mount Isa,AU,2023-01-14 01:44:22,-20.7333,139.5,82.17,65,100,6.91
473,Helong,CN,2023-01-14 01:44:22,42.5397,128.9972,13.08,73,100,5.77
474,Ossora,RU,2023-01-14 01:44:23,59.2353,163.0719,12.33,94,100,10.51
475,Lancaster,US,2023-01-14 01:44:23,40.2504,-76.2499,37.53,75,86,5.01
476,Mangan,IN,2023-01-14 01:44:24,27.5167,88.5333,54.48,42,5,2.17
477,Poronaysk,RU,2023-01-14 01:44:25,49.2167,143.1167,-0.87,80,2,11.56
478,Krasnoselkup,RU,2023-01-14 01:44:26,65.7,82.4667,-16.73,94,100,14.36
479,Roura,GF,2023-01-14 01:44:26,4.7263,-52.3274,76.91,88,100,4.61
480,Kuusamo,FI,2023-01-14 01:44:27,65.9667,29.1833,30.24,93,100,9.22
481,Kijang,KR,2023-01-14 01:44:27,35.2442,129.2139,55.13,87,100,11.68
482,Matagami,CA,2023-01-14 01:44:28,49.7502,-77.6328,-9.29,84,0,8.05
483,Alyangula,AU,2023-01-14 01:44:28,-13.8483,136.4192,84.79,70,100,9.6
484,Kameoka,JP,2023-01-14 01:44:29,35.0,135.5833,52.16,97,100,1.95
485,Lamu,KE,2023-01-14 01:44:29,-2.2717,40.902,79.02,81,35,11.39
486,Celendin,PE,2023-01-14 01:44:30,-6.8703,-78.1517,55.18,85,100,2.19
487,Coihaique,CL,2023-01-14 01:44:31,-45.5752,-72.0662,55.35,62,75,3.44
488,Scarborough,GB,2023-01-14 01:44:31,54.2797,-0.4044,40.93,87,100,8.99
489,Banga,PH,2023-01-14 01:44:32,6.4239,124.7783,84.07,73,100,3.31
490,Dobrinka,RU,2023-01-14 01:44:32,52.1653,40.4731,19.09,92,100,12.26
491,Rusape,ZW,2023-01-14 01:44:33,-18.5278,32.1284,58.75,92,8,1.07
492,Muyezerskiy,RU,2023-01-14 01:44:33,63.9333,31.65,32.43,97,100,12.24
493,Yashalta,RU,2023-01-14 01:44:34,46.3395,42.2762,33.42,76,100,20.62
494,Yar-Sale,RU,2023-01-14 01:44:35,66.8333,70.8333,-10.44,100,100,5.1
495,Senador Pompeu,BR,2023-01-14 01:44:35,-5.5881,-39.3717,78.98,66,86,6.6
496,Oistins,BB,2023-01-14 01:41:29,13.0667,-59.5333,77.09,78,20,11.5
497,Santa Luzia,BR,2023-01-14 01:44:36,-19.7697,-43.8514,73.74,82,20,5.75
498,Nsanje,MW,2023-01-14 01:45:37,-16.92,35.262,72.01,95,73,1.34
499,Port Hedland,AU,2023-01-14 01:45:37,-20.3167,118.5667,87.85,70,99,12.66
500,Genc,TR,2023-01-14 01:45:38,38.7507,40.5603,33.22,71,99,2.75
501,Ostrovnoy,RU,2023-01-14 01:45:38,68.0531,39.5131,33.87,87,98,16.67
502,Kaeo,NZ,2023-01-14 01:45:39,-35.1,173.7833,74.32,79,60,10.16
503,Abu Kamal,SY,2023-01-14 01:45:39,34.4506,40.9171,46.71,57,100,7.18
504,Malpe,IN,2023-01-14 01:45:40,13.35,74.7167,70.9,79,100,4.12
505,Ashtian,IR,2023-01-14 01:45:40,34.5217,50.0019,21.76,65,87,0.89
506,Beroroha,MG,2023-01-14 01:45:40,-21.6667,45.1667,74.53,84,100,3.58
507,Harlingen,US,2023-01-14 01:45:41,26.1906,-97.6961,59.2,51,0,8.05
508,Kondinskoye,RU,2023-01-14 01:45:42,59.6481,67.41,15.8,90,90,13.27
509,Los Llanos De Aridane,ES,2023-01-14 01:45:42,28.6585,-17.9182,61.12,72,75,11.5
510,Ortona,IT,2023-01-14 01:45:43,42.3496,14.4039,49.39,63,6,5.26
511,Acarau,BR,2023-01-14 01:45:43,-2.8856,-40.12,78.21,85,68,13.15
512,Karabulak,RU,2023-01-14 01:45:44,43.3036,44.8964,4.19,89,5,2.77
513,Vardo,NO,2023-01-14 01:45:44,70.3705,31.1107,28.38,86,12,23.02
514,Port Hardy,CA,2023-01-14 01:45:45,50.6996,-127.4199,48.38,93,100,14.97
515,Umm Lajj,SA,2023-01-14 01:45:45,25.0213,37.2685,64.54,58,10,7.27
516,Merauke,ID,2023-01-14 01:45:46,-8.4667,140.3333,82.13,70,100,6.53
517,Mae Sai,TH,2023-01-14 01:45:46,20.4335,99.8762,65.75,42,0,0.89
518,Douentza,ML,2023-01-14 01:45:46,14.9951,-2.9517,63.81,15,3,3.91
519,Aviles,ES,2023-01-14 01:45:47,43.5547,-5.9248,56.17,82,75,3.44
520,Hambantota,LK,2023-01-14 01:45:48,6.1241,81.1185,70.14,100,20,3.44
521,Boyolangu,ID,2023-01-14 01:45:48,-8.1181,111.8935,83.05,71,23,6.6
522,Nikolsk,RU,2023-01-14 01:45:49,53.7189,46.0712,7.52,90,95,10.33
523,Namibe,AO,2023-01-14 01:45:49,-15.1961,12.1522,74.66,78,100,4.88
524,Wuwei,CN,2023-01-14 01:45:50,37.9281,102.6414,9.05,70,94,0.45
525,Broome,US,2023-01-14 01:45:50,42.2506,-75.833,28.71,87,100,13.8
526,Komsomolskiy,UZ,2023-01-14 01:45:51,40.4272,71.7189,9.32,78,6,4.61
